pod_name,timestamp,total,active,idle,gc_candidates,zombie
active-60,20250918_212905,1,1,0,0,0
active-61,20250918_212906,1,1,0,0,0
active-62,20250918_212906,1,1,0,0,0
active-63,20250918_212906,1,1,0,0,0
active-64,20250918_212907,1,1,0,0,0
active-65,20250918_212907,1,1,0,0,0
active-66,20250918_212907,1,1,0,0,0
active-67,20250918_212908,1,1,0,0,0
active-68,20250918_212908,1,1,0,0,0
active-69,20250918_212909,1,1,0,0,0
active-7,20250918_212909,1,1,0,0,0
active-70,20250918_212909,1,1,0,0,0
active-71,20250918_212910,1,1,0,0,0
active-72,20250918_212910,1,1,0,0,0
active-73,20250918_212911,1,1,0,0,0
active-74,20250918_212911,1,1,0,0,0
active-75,20250918_212911,1,1,0,0,0
active-8,20250918_212911,1,1,0,0,0
active-9,20250918_212912,1,1,0,0,0
idle-0,20250918_212912,1,0,1,0,0
idle-1,20250918_212912,1,0,1,0,0
idle-10,20250918_212912,1,0,1,0,0
idle-11,20250918_212913,1,1,0,0,0
idle-12,20250918_212913,1,0,1,0,0
idle-13,20250918_212913,1,0,1,0,0
idle-14,20250918_212913,1,0,1,0,0
idle-15,20250918_212914,1,0,1,0,0
idle-16,20250918_212914,1,0,1,0,0
idle-17,20250918_212914,1,0,1,0,0
idle-18,20250918_212914,1,0,1,0,0
idle-19,20250918_212914,1,0,1,0,0
idle-2,20250918_212914,1,0,1,0,0
idle-20,20250918_212915,1,0,1,0,0
idle-21,20250918_212915,1,1,0,0,0
idle-22,20250918_212915,1,0,1,0,0
idle-23,20250918_212916,1,0,1,0,0
idle-3,20250918_212916,1,0,1,0,0
idle-4,20250918_212916,1,1,0,0,0
idle-5,20250918_212916,1,0,1,0,0
idle-6,20250918_212917,1,0,1,0,0
idle-7,20250918_212917,1,0,1,0,0
idle-8,20250918_212917,1,0,1,0,0
idle-9,20250918_212918,1,0,1,0,0
active-0,20250918_213018,1,1,0,0,0
active-1,20250918_213018,1,1,0,0,0
active-10,20250918_213019,1,1,0,0,0
active-11,20250918_213019,1,1,0,0,0
active-12,20250918_213019,1,1,0,0,0
active-13,20250918_213019,1,1,0,0,0
active-14,20250918_213020,1,1,0,0,0
active-15,20250918_213020,1,1,0,0,0
active-16,20250918_213020,1,1,0,0,0
active-17,20250918_213021,1,1,0,0,0
active-18,20250918_213021,1,1,0,0,0
active-19,20250918_213022,1,1,0,0,0
active-2,20250918_213022,1,1,0,0,0
active-20,20250918_213023,1,1,0,0,0
active-21,20250918_213023,1,1,0,0,0
active-22,20250918_213024,1,1,0,0,0
active-23,20250918_213024,1,1,0,0,0
active-24,20250918_213024,1,1,0,0,0
active-25,20250918_213025,1,1,0,0,0
active-26,20250918_213026,1,1,0,0,0
active-27,20250918_213027,1,1,0,0,0
active-28,20250918_213027,1,1,0,0,0
active-29,20250918_213027,1,1,0,0,0
active-3,20250918_213028,1,1,0,0,0
active-30,20250918_213028,1,1,0,0,0
active-31,20250918_213029,1,1,0,0,0
active-32,20250918_213029,1,1,0,0,0
active-33,20250918_213029,1,1,0,0,0
active-34,20250918_213030,1,1,0,0,0
active-35,20250918_213030,1,1,0,0,0
active-36,20250918_213031,1,1,0,0,0
active-37,20250918_213031,1,1,0,0,0
active-38,20250918_213031,1,1,0,0,0
active-39,20250918_213032,1,1,0,0,0
active-4,20250918_213033,1,1,0,0,0
active-40,20250918_213033,1,1,0,0,0
active-41,20250918_213034,1,1,0,0,0
active-42,20250918_213034,1,1,0,0,0
active-43,20250918_213034,1,1,0,0,0
active-44,20250918_213035,1,1,0,0,0
active-45,20250918_213035,1,1,0,0,0
active-46,20250918_213036,1,1,0,0,0
active-47,20250918_213036,1,1,0,0,0
active-48,20250918_213036,1,1,0,0,0
active-49,20250918_213037,1,1,0,0,0
active-5,20250918_213037,1,1,0,0,0
active-50,20250918_213037,1,1,0,0,0
active-51,20250918_213038,1,1,0,0,0
active-52,20250918_213038,1,1,0,0,0
active-53,20250918_213038,1,1,0,0,0
active-54,20250918_213039,1,1,0,0,0
active-55,20250918_213039,1,1,0,0,0
active-56,20250918_213039,1,1,0,0,0
active-57,20250918_213039,1,1,0,0,0
active-58,20250918_213040,1,1,0,0,0
active-59,20250918_213040,1,1,0,0,0
active-6,20250918_213041,1,1,0,0,0
active-60,20250918_213042,1,1,0,0,0
active-61,20250918_213042,1,1,0,0,0
active-62,20250918_213042,1,1,0,0,0
active-63,20250918_213043,1,1,0,0,0
active-64,20250918_213043,1,1,0,0,0
active-65,20250918_213044,1,1,0,0,0
active-66,20250918_213044,1,1,0,0,0
active-67,20250918_213044,1,1,0,0,0
active-68,20250918_213045,1,1,0,0,0
active-69,20250918_213045,1,1,0,0,0
active-7,20250918_213045,1,1,0,0,0
active-70,20250918_213046,1,1,0,0,0
active-71,20250918_213046,1,1,0,0,0
active-72,20250918_213047,1,1,0,0,0
active-73,20250918_213047,1,1,0,0,0
active-74,20250918_213047,1,1,0,0,0
active-75,20250918_213047,1,1,0,0,0
active-8,20250918_213048,1,1,0,0,0
active-9,20250918_213048,1,1,0,0,0
idle-0,20250918_213048,1,0,1,0,0
idle-1,20250918_213048,1,0,1,0,0
idle-10,20250918_213049,1,0,1,0,0
idle-11,20250918_213049,1,0,1,0,0
idle-12,20250918_213049,1,0,1,0,0
idle-13,20250918_213049,1,0,1,0,0
idle-14,20250918_213049,1,0,1,0,0
idle-15,20250918_213050,1,0,1,0,0
idle-16,20250918_213050,1,0,1,0,0
idle-17,20250918_213050,1,0,1,0,0
idle-18,20250918_213050,1,0,1,0,0
idle-19,20250918_213050,1,0,1,0,0
idle-2,20250918_213050,1,1,0,0,0
idle-20,20250918_213051,1,1,0,0,0
idle-21,20250918_213051,1,0,1,0,0
idle-22,20250918_213051,1,0,1,0,0
idle-23,20250918_213051,1,0,1,0,0
idle-3,20250918_213052,1,0,1,0,0
idle-4,20250918_213052,1,0,1,0,0
idle-5,20250918_213052,1,0,1,0,0
idle-6,20250918_213052,1,0,1,0,0
idle-7,20250918_213052,1,0,1,0,0
idle-8,20250918_213053,1,0,1,0,0
idle-9,20250918_213053,1,0,1,0,0
active-0,20250918_213153,1,1,0,0,0
active-1,20250918_213154,1,1,0,0,0
active-10,20250918_213154,1,1,0,0,0
active-11,20250918_213154,1,1,0,0,0
active-12,20250918_213155,1,1,0,0,0
active-13,20250918_213155,1,1,0,0,0
active-14,20250918_213155,1,1,0,0,0
active-15,20250918_213155,1,1,0,0,0
active-16,20250918_213156,1,1,0,0,0
active-17,20250918_213156,1,1,0,0,0
active-18,20250918_213156,1,1,0,0,0
active-19,20250918_213157,1,1,0,0,0
active-2,20250918_213158,1,1,0,0,0
active-20,20250918_213158,1,1,0,0,0
active-21,20250918_213158,1,1,0,0,0
active-22,20250918_213159,1,1,0,0,0
active-23,20250918_213159,1,1,0,0,0
active-24,20250918_213200,1,1,0,0,0
active-25,20250918_213200,1,1,0,0,0
active-26,20250918_213200,1,1,0,0,0
active-27,20250918_213201,1,1,0,0,0
active-28,20250918_213202,1,1,0,0,0
active-29,20250918_213202,1,1,0,0,0
active-3,20250918_213202,1,1,0,0,0
active-30,20250918_213203,1,1,0,0,0
active-31,20250918_213203,1,1,0,0,0
active-32,20250918_213204,1,1,0,0,0
active-33,20250918_213204,1,1,0,0,0
active-34,20250918_213205,1,1,0,0,0
active-35,20250918_213206,1,1,0,0,0
active-36,20250918_213207,1,1,0,0,0
active-37,20250918_213207,1,1,0,0,0
active-38,20250918_213207,1,1,0,0,0
active-39,20250918_213208,1,1,0,0,0
active-4,20250918_213208,1,1,0,0,0
active-40,20250918_213209,1,1,0,0,0
active-41,20250918_213209,1,1,0,0,0
active-42,20250918_213210,1,1,0,0,0
active-43,20250918_213210,1,1,0,0,0
active-44,20250918_213210,1,1,0,0,0
active-45,20250918_213210,1,1,0,0,0
active-46,20250918_213211,1,1,0,0,0
active-47,20250918_213212,1,1,0,0,0
active-48,20250918_213212,1,1,0,0,0
active-49,20250918_213212,1,1,0,0,0
active-5,20250918_213213,1,1,0,0,0
active-50,20250918_213214,1,1,0,0,0
active-51,20250918_213214,1,1,0,0,0
active-52,20250918_213214,1,1,0,0,0
active-53,20250918_213215,1,1,0,0,0
active-54,20250918_213215,1,1,0,0,0
active-55,20250918_213216,1,1,0,0,0
active-56,20250918_213216,1,1,0,0,0
active-57,20250918_213216,1,1,0,0,0
active-58,20250918_213217,1,1,0,0,0
active-59,20250918_213217,1,1,0,0,0
active-6,20250918_213218,1,1,0,0,0
active-60,20250918_213218,1,1,0,0,0
active-61,20250918_213219,1,1,0,0,0
active-62,20250918_213219,1,1,0,0,0
active-63,20250918_213219,1,1,0,0,0
active-64,20250918_213220,1,1,0,0,0
active-65,20250918_213220,1,1,0,0,0
active-66,20250918_213220,1,1,0,0,0
active-67,20250918_213221,1,1,0,0,0
active-68,20250918_213221,1,1,0,0,0
active-69,20250918_213221,1,1,0,0,0
active-7,20250918_213222,1,1,0,0,0
active-70,20250918_213222,1,1,0,0,0
active-71,20250918_213223,1,1,0,0,0
active-72,20250918_213223,1,1,0,0,0
active-73,20250918_213224,1,1,0,0,0
active-74,20250918_213224,1,1,0,0,0
active-75,20250918_213225,1,1,0,0,0
active-8,20250918_213225,1,1,0,0,0
active-9,20250918_213225,1,1,0,0,0
idle-0,20250918_213226,1,0,1,0,0
idle-1,20250918_213226,1,0,1,0,0
idle-10,20250918_213226,1,0,1,0,0
idle-11,20250918_213226,1,0,1,0,0
idle-12,20250918_213226,1,0,1,0,0
idle-13,20250918_213227,1,0,1,0,0
idle-14,20250918_213227,1,0,1,0,0
idle-15,20250918_213227,1,0,1,0,0
idle-16,20250918_213227,1,0,1,0,0
idle-17,20250918_213227,1,0,1,0,0
idle-18,20250918_213228,1,0,1,0,0
idle-19,20250918_213228,1,0,1,0,0
idle-2,20250918_213228,1,0,1,0,0
idle-20,20250918_213228,1,0,1,0,0
idle-21,20250918_213228,1,0,1,0,0
idle-22,20250918_213229,1,0,1,0,0
idle-23,20250918_213229,1,0,1,0,0
idle-3,20250918_213229,1,0,1,0,0
idle-4,20250918_213229,1,0,1,0,0
idle-5,20250918_213229,1,0,1,0,0
idle-6,20250918_213230,1,0,1,0,0
idle-7,20250918_213230,1,1,0,0,0
idle-8,20250918_213230,1,0,1,0,0
idle-9,20250918_213230,1,0,1,0,0
active-0,20250918_213331,1,1,0,0,0
active-1,20250918_213331,1,1,0,0,0
active-10,20250918_213332,1,1,0,0,0
active-11,20250918_213332,1,1,0,0,0
active-12,20250918_213332,1,1,0,0,0
active-13,20250918_213333,1,1,0,0,0
active-14,20250918_213333,1,1,0,0,0
active-15,20250918_213333,1,1,0,0,0
active-16,20250918_213334,1,1,0,0,0
active-17,20250918_213334,1,1,0,0,0
active-18,20250918_213334,1,1,0,0,0
active-19,20250918_213335,1,1,0,0,0
active-2,20250918_213336,1,1,0,0,0
active-20,20250918_213336,1,1,0,0,0
active-21,20250918_213337,1,1,0,0,0
active-22,20250918_213338,1,1,0,0,0
active-23,20250918_213338,1,1,0,0,0
active-24,20250918_213338,1,1,0,0,0
active-25,20250918_213338,1,1,0,0,0
active-26,20250918_213339,1,1,0,0,0
active-27,20250918_213339,1,1,0,0,0
active-28,20250918_213340,1,1,0,0,0
active-29,20250918_213340,1,1,0,0,0
active-3,20250918_213341,1,1,0,0,0
active-30,20250918_213341,1,1,0,0,0
active-31,20250918_213341,1,1,0,0,0
active-32,20250918_213342,1,1,0,0,0
active-33,20250918_213342,1,1,0,0,0
active-34,20250918_213342,1,1,0,0,0
active-35,20250918_213343,1,1,0,0,0
active-36,20250918_213343,1,1,0,0,0
active-37,20250918_213343,1,1,0,0,0
active-38,20250918_213344,1,1,0,0,0
active-39,20250918_213345,1,1,0,0,0
active-4,20250918_213346,1,1,0,0,0
active-40,20250918_213347,1,1,0,0,0
active-41,20250918_213347,1,1,0,0,0
active-42,20250918_213348,1,1,0,0,0
active-43,20250918_213348,1,1,0,0,0
active-44,20250918_213348,1,1,0,0,0
active-45,20250918_213348,1,1,0,0,0
active-46,20250918_213349,1,1,0,0,0
active-47,20250918_213349,1,1,0,0,0
active-48,20250918_213349,1,1,0,0,0
active-49,20250918_213349,1,1,0,0,0
active-5,20250918_213349,1,1,0,0,0
active-50,20250918_213350,1,1,0,0,0
active-51,20250918_213350,1,1,0,0,0
active-52,20250918_213351,1,1,0,0,0
active-53,20250918_213351,1,1,0,0,0
active-54,20250918_213351,1,1,0,0,0
active-55,20250918_213352,1,1,0,0,0
active-56,20250918_213352,1,1,0,0,0
active-57,20250918_213353,1,1,0,0,0
active-58,20250918_213353,1,1,0,0,0
active-59,20250918_213353,1,1,0,0,0
active-6,20250918_213354,1,1,0,0,0
active-60,20250918_213354,1,1,0,0,0
active-61,20250918_213355,1,1,0,0,0
active-62,20250918_213355,1,1,0,0,0
active-63,20250918_213356,1,1,0,0,0
active-64,20250918_213356,1,1,0,0,0
active-65,20250918_213356,1,1,0,0,0
active-66,20250918_213357,1,1,0,0,0
active-67,20250918_213357,1,1,0,0,0
active-68,20250918_213357,1,1,0,0,0
active-69,20250918_213358,1,1,0,0,0
active-7,20250918_213358,1,1,0,0,0
active-70,20250918_213358,1,1,0,0,0
active-71,20250918_213359,1,1,0,0,0
active-72,20250918_213359,1,1,0,0,0
active-73,20250918_213400,1,1,0,0,0
active-74,20250918_213400,1,1,0,0,0
active-75,20250918_213400,1,1,0,0,0
active-8,20250918_213401,1,1,0,0,0
active-9,20250918_213401,1,1,0,0,0
idle-0,20250918_213401,1,0,1,0,0
idle-1,20250918_213401,1,0,1,0,0
idle-10,20250918_213401,1,0,1,0,0
idle-11,20250918_213401,1,0,1,0,0
idle-12,20250918_213402,1,1,0,0,0
idle-13,20250918_213402,1,0,1,0,0
idle-14,20250918_213402,1,0,1,0,0
idle-15,20250918_213402,1,0,1,0,0
idle-16,20250918_213402,1,0,1,0,0
idle-17,20250918_213402,1,0,1,0,0
idle-18,20250918_213402,1,0,1,0,0
idle-19,20250918_213403,1,0,1,0,0
idle-2,20250918_213403,1,1,0,0,0
idle-20,20250918_213403,1,0,1,0,0
idle-21,20250918_213404,1,1,0,0,0
idle-22,20250918_213404,1,0,1,0,0
idle-23,20250918_213404,1,0,1,0,0
idle-3,20250918_213404,1,0,1,0,0
idle-4,20250918_213405,1,0,1,0,0
idle-5,20250918_213405,1,0,1,0,0
idle-6,20250918_213405,1,0,1,0,0
idle-7,20250918_213405,1,0,1,0,0
idle-8,20250918_213406,1,0,1,0,0
idle-9,20250918_213406,1,0,1,0,0
