pid,comm,state,reason,cpu_activity,process_age,pod_name,timestamp
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0008720534104511558,0.04190833336777157,active-42,20250918_215121
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007714244519716432,0.041824999981456334,active-43,20250918_215121
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0006750091114337427,0.043274999989403616,active-44,20250918_215122
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007729712414746342,0.04253888885180156,active-45,20250918_215122
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.0734367000580726,0.03882222221957313,active-46,20250918_215122
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007767248202702301,0.04225833329889509,active-47,20250918_215122
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.038814446214116206,0.04108888884385427,active-48,20250918_215123
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007774437757184633,0.041180555555555554,active-49,20250918_215123
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0009718731314043351,0.04604166666666667,active-5,20250918_215123
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007759841829105997,0.039986111124356585,active-50,20250918_215124
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0006783402633175115,0.041236111124356586,active-51,20250918_215125
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0008695737086009306,0.04173888888623979,active-52,20250918_215125
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.0380338007556915,0.04074999994701809,active-53,20250918_215125
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0008687128507248712,0.040433333317438765,active-54,20250918_215126
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007714870145340384,0.03886666668785943,active-55,20250918_215126
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.03782727553052537,0.03943055556880103,active-56,20250918_215127
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007699884072961348,0.040383333365122474,active-57,20250918_215127
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007707396025967182,0.039786111116409305,active-58,20250918_215128
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0006724254740995753,0.043441666695806715,active-59,20250918_215128
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.07442578283422539,0.04883055554495917,active-6,20250918_215129
8,python,ProcessStateClassification.ACTIVE,Running_state,0.04374121183283184,166.89999985694885,active-60,20250918_215129
8,python,ProcessStateClassification.ACTIVE,Running_state,0.03642729368709718,171.0,active-61,20250918_215130
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07545960521067473,170.10000014305115,active-7,20250918_215131
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07194100137445035,171.59999990463257,active-8,20250918_215131
8,python,ProcessStateClassification.ACTIVE,Running_state,0.06867772359868016,162.5900001525879,active-9,20250918_215132
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,9.72846518736893e-05,0.048319444457689924,idle-0,20250918_215132
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,9.727545223011492e-05,0.03960833330949148,idle-1,20250918_215133
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04673611111111111,idle-10,20250918_215133
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04186111112435659,idle-11,20250918_215134
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,9.718359238159031e-05,0.047486111124356585,idle-12,20250918_215134
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.0473305555846956,idle-13,20250918_215134
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04596111105548011,idle-14,20250918_215134
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04386111113760206,idle-15,20250918_215135
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.041936111052831015,idle-16,20250918_215135
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04216111116939121,idle-17,20250918_215135
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04197222226195865,idle-18,20250918_215136
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04192500001854367,idle-19,20250918_215136
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.045441666642824806,idle-2,20250918_215136
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04731944441795349,idle-20,20250918_215137
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.047608333296245996,idle-21,20250918_215137
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04257499999470181,idle-22,20250918_215137
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,9.804344869253871e-05,0.04807499998145633,idle-23,20250918_215138
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04243333333068424,idle-24,20250918_215138
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,9.823595026881841e-05,0.0465722221798367,idle-25,20250918_215138
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04462499996026357,idle-26,20250918_215138
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04719166669580672,idle-27,20250918_215139
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04643333335717519,idle-28,20250918_215139
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04641388893127441,idle-29,20250918_215139
